customer_unique_id,favorite_category,avg_order_value,risk,sentiment,offer_type,risk_level,discount_pct,message
4d4da2fe14a93b8d8e6bc59c81939a4b,auto,88.08,0.3040687,,loyalty,low,0,Рекомендуем новинки в «auto».
4d4ee410209af34a97b31bc3bb95ef4c,fashion_bags_accessories,45.0,0.8760736,positive,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «fashion_bags_accessories».
4d50764ac486be215e204a03f2ab11c8,sports_leisure,157.13,0.2356341,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
4d531a68877fe93bb78417a20d36047a,watches_gifts,689.44,0.12679571,,loyalty,low,0,Рекомендуем новинки в «watches_gifts».
4d53bdc0114bdc94c20c5c1fb6703d3f,electronics,40.93,0.3621527,,targeted_reco,medium,8,"Думаем вам понравится новое в «electronics», плюс 8% на заказ."
4d5579c6f147a4aa07f36a0aeb61b4a1,christmas_supplies,120.05,0.2572671,,loyalty,low,0,Рекомендуем новинки в «christmas_supplies».
4d55f1a833d2f3351faec4f3360079d0,cool_stuff,70.38,0.42375508,,targeted_reco,medium,8,"Думаем вам понравится новое в «cool_stuff», плюс 8% на заказ."
4d575f2c02a1bb5802924ac4c13d66c2,computers_accessories,102.12,0.50672394,,targeted_reco,medium,8,"Думаем вам понравится новое в «computers_accessories», плюс 8% на заказ."
4d581d91eb83030b22ad279a3ca06757,garden_tools,136.46,0.18618026,,loyalty,low,0,Рекомендуем новинки в «garden_tools».
4d58eca1e53263c544120e94beb5c6c0,watches_gifts,133.4,0.36502278,,targeted_reco,medium,8,"Думаем вам понравится новое в «watches_gifts», плюс 8% на заказ."
4d5915fe06858abbb2ba296233c78fe9,furniture_decor,237.48,0.26494482,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «furniture_decor» и программа лояльности.
4d5a16af4722856e79e5c877cb493765,health_beauty,274.84999999999997,0.16457123,,loyalty,low,0,Рекомендуем новинки в «health_beauty».
4d5c2cdbb5e05d8062016b8a537b41d9,office_furniture,250.02,0.291551,,loyalty,low,0,Рекомендуем новинки в «office_furniture».
4d5c2d0ec0b2be15bfc635ed1dfd483a,sports_leisure,112.43,0.38929167,,targeted_reco,medium,8,"Думаем вам понравится новое в «sports_leisure», плюс 8% на заказ."
4d5cbb095f36a674f6f4a852959ad11d,furniture_decor,40.235,0.33436638,,loyalty,low,0,Рекомендуем новинки в «furniture_decor».
4d5db20ccc7f8a5f045b475d9fc6d8ec,sports_leisure,151.37,0.17700183,negative,loyalty,low,10,Рекомендуем новинки в «sports_leisure».
4d5df98878884c8e4fc796e8d0c79c83,computers_accessories,210.41,0.33625156,,loyalty,low,0,Рекомендуем новинки в «computers_accessories».
4d5e4a9d09fe7108d3022c3c3f93100b,computers_accessories,38.72,0.9647574,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «computers_accessories».
4d5e71a85161c235a376406c237f96aa,housewares,49.629999999999995,0.17211129,,loyalty,low,0,Рекомендуем новинки в «housewares».
4d5e9c30fe0d640437fa60e0f25629d6,auto,44.75,0.3852246,,targeted_reco,medium,8,"Думаем вам понравится новое в «auto», плюс 8% на заказ."
4d5ee74987101175958fcb350e7fdf48,furniture_decor,185.9,0.43489754,,targeted_reco,medium,8,"Думаем вам понравится новое в «furniture_decor», плюс 8% на заказ."
4d5f2027ca837174818edf86ff3fad68,sports_leisure,50.87,0.16177158,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
4d5f33d28373cfff5e3385c8a1927fb0,pet_shop,106.29,0.24256282,negative,loyalty,low,10,Рекомендуем новинки в «pet_shop».
4d5fcc334b694fbd64186ef503d65f4d,pet_shop,82.12,0.2561359,,loyalty,low,0,Рекомендуем новинки в «pet_shop».
4d62a023211df06c5649d5bb1bf699e0,books_technical,48.77,0.24441242,neutral,loyalty,low,0,Рекомендуем новинки в «books_technical».
4d6365e0380d725248a1a2aa490d7f0b,garden_tools,269.44,0.5810049,,targeted_reco,medium,8,"Думаем вам понравится новое в «garden_tools», плюс 8% на заказ."
4d637e10e434564aa2f6aeafad4eef47,computers_accessories,40.08,0.33014274,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «computers_accessories» и программа лояльности.
4d645a79f9e8db4f4ce063f6fdc1556f,health_beauty,93.48,0.95123976,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «health_beauty».
4d64a7f813df8b820c2c0f2f6ed439d2,sports_leisure,76.75999999999999,0.24440713,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
4d64affeb65139d8cd6811455e22b665,luggage_accessories,323.91999999999996,0.29013526,,loyalty,low,0,Рекомендуем новинки в «luggage_accessories».
4d64fae536cbb332a2a84c3ee7a8f3c5,watches_gifts,712.05,0.15280172,,loyalty,low,0,Рекомендуем новинки в «watches_gifts».
4d65705046d19812f6eb03c133383993,computers_accessories,179.84,0.35233966,neutral,targeted_reco,medium,8,"Думаем вам понравится новое в «computers_accessories», плюс 8% на заказ."
4d659e1b87aa0f614ddfdde8733849ca,stationery,238.18,0.3032634,,loyalty,low,0,Рекомендуем новинки в «stationery».
4d66a989c3b48ccc474bf0b8c0fee918,sports_leisure,63.23,0.2458902,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
4d66c799aa8dba0464469964c437a867,perfumery,71.88,0.17906132,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «perfumery» и программа лояльности.
4d66d51fbf1d350d560dd0ffc03464e3,furniture_decor,141.58,0.89719623,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «furniture_decor» и приоритетную поддержку.
4d679de4b206350c05fcd2591f162bcb,sports_leisure,39.56,0.22593255,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
4d688a84b5684e1735513d10954f00b6,computers_accessories,97.8,0.31229663,negative,loyalty,low,10,Рекомендуем новинки в «computers_accessories».
4d68c97404c88f8d110415d4a347d4a0,computers_accessories,49.09,0.35323286,,targeted_reco,medium,8,"Думаем вам понравится новое в «computers_accessories», плюс 8% на заказ."
4d6964b55d97dff2556f7f30ac2e19e2,health_beauty,105.37,0.3351708,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «health_beauty» и программа лояльности.
4d696e283acdb741ee9dbaae49e8f608,bed_bath_table,90.66,0.3745601,neutral,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
4d6ab5bca155ae8db181e5f35ca89cd5,housewares,526.36,0.36680153,,targeted_reco,medium,13,"Думаем вам понравится новое в «housewares», плюс 13% на заказ."
4d6acb02cb5c8492d36a041288091ead,watches_gifts,223.98,0.20597593,,loyalty,low,0,Рекомендуем новинки в «watches_gifts».
4d6bd0eb9e942d7ecd71731ebc321e23,furniture_decor,411.98,0.83319765,negative,retention_apology,high,30,Извините за неприятный опыт. Дарим 30% на «furniture_decor» и приоритетную поддержку.
4d6ca53037b523badc95efcb1c6bc8f1,health_beauty,104.7,0.90583515,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «health_beauty» и приоритетную поддержку.
4d6fa876dd1a11ee86a4bf1424a7e9e0,stationery,113.72,0.18555138,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «stationery» и программа лояльности.
4d6fd65864f9f166842e7e0d51740b2b,bed_bath_table,34.0,0.3653901,,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
4d7039c6e239e12952f994ee03c5b835,cool_stuff,165.56,0.24607818,neutral,loyalty,low,0,Рекомендуем новинки в «cool_stuff».
4d708044559de1542aa2d852e9a08788,fashion_bags_accessories,60.1,0.20660648,,loyalty,low,0,Рекомендуем новинки в «fashion_bags_accessories».
4d709d0ba03c2233b60af019fd889819,bed_bath_table,162.28,0.3454672,,loyalty,low,0,Рекомендуем новинки в «bed_bath_table».
4d711b60741b6c36db7baf401dc8e6b8,auto,108.02,0.98176736,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «auto» и приоритетную поддержку.
4d715b2115dab0e386fe81f114c7d830,perfumery,274.58,0.2281623,,loyalty,low,0,Рекомендуем новинки в «perfumery».
4d72bfdc6c5442aa9c88a833bdc2b681,stationery,50.45,0.15433109,,loyalty,low,0,Рекомендуем новинки в «stationery».
4d72e3ea2d331c774abb707030dd9ce5,telephony,64.03,0.23034954,,loyalty,low,0,Рекомендуем новинки в «telephony».
4d73a832ad6de2f942dfc0aeb9b70ee9,housewares,159.51999999999998,0.63264614,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «housewares».
4d76635686d810162916423d8c83716f,auto,31.130000000000003,0.3632635,,targeted_reco,medium,8,"Думаем вам понравится новое в «auto», плюс 8% на заказ."
4d769103760f32a58c919aa3c3f9d5b1,home_appliances_2,804.72,0.18818586,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «home_appliances_2» и программа лояльности.
4d76ce9a79540306c7c6a2f94bbd611b,computers_accessories,107.85,0.31536034,,loyalty,low,0,Рекомендуем новинки в «computers_accessories».
4d76d18a3c2a23f3610de21232fc8bf1,telephony,37.76,0.41584003,,targeted_reco,medium,8,"Думаем вам понравится новое в «telephony», плюс 8% на заказ."
4d771e376ba090abda9ca784d8822f10,unknown,0.0,0.97800833,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «unknown» и приоритетную поддержку.
4d779f9f781c2a1f557ebb289f441865,toys,175.48,0.12493374,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «toys» и программа лояльности.
4d7844325933f09d851e6d786331df03,furniture_decor,179.20000000000002,0.4263277,,targeted_reco,medium,8,"Думаем вам понравится новое в «furniture_decor», плюс 8% на заказ."
4d788c3a5d95c4146cd2ff51c069ddd5,housewares,155.95,0.23083006,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «housewares» и программа лояльности.
4d789786872da7d638b9ca3be9e6e405,electronics,31.28,0.46174297,neutral,targeted_reco,medium,8,"Думаем вам понравится новое в «electronics», плюс 8% на заказ."
4d7928aea9cfe594babf073057ad3779,furniture_decor,76.74000000000001,0.2916867,negative,loyalty,low,10,Рекомендуем новинки в «furniture_decor».
4d79dc7488d0c0a6af048c5dc363e2cd,furniture_decor,194.79,0.26728842,,loyalty,low,0,Рекомендуем новинки в «furniture_decor».
4d7a68614d54899cdcd668cacf3c919a,bed_bath_table,59.22,0.39314336,,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
4d7a71c1251e692c6d3105785e04badd,sports_leisure,168.53,0.1773749,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
4d7ab21b0fb7fa005497c15320a861ab,fixed_telephony,132.74,0.20492657,,loyalty,low,0,Рекомендуем новинки в «fixed_telephony».
4d7abcaa1455cc3661c996d0af652187,furniture_decor,29.38,0.9018239,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «furniture_decor».
4d7ad8005bec85fd65dd21e38bccd48b,bed_bath_table,191.67,0.3015227,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «bed_bath_table» и программа лояльности.
4d7b44abc080bcb6dae3e6a3fa1f996d,bed_bath_table,209.19,0.66556734,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «bed_bath_table».
4d7b6c39aa3c7b53acb8058e4094a593,health_beauty,251.37,0.28891253,negative,loyalty,low,10,Рекомендуем новинки в «health_beauty».
4d7c031660b3c9fdb59e06575b37b737,garden_tools,237.78,0.22211768,,loyalty,low,0,Рекомендуем новинки в «garden_tools».
4d7d18a695ea9881e21222e013003bf1,bed_bath_table,40.52,0.30467907,,loyalty,low,0,Рекомендуем новинки в «bed_bath_table».
4d7e5b2aa896e8fe0b2a85070b6558cb,computers_accessories,68.87,0.3554514,,targeted_reco,medium,8,"Думаем вам понравится новое в «computers_accessories», плюс 8% на заказ."
4d7e6ee77e984de7603341c14791676c,computers_accessories,110.69,0.25364637,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «computers_accessories» и программа лояльности.
4d800b032955ff2dd5f996ef71fd0358,perfumery,35.78,0.15863858,,loyalty,low,0,Рекомендуем новинки в «perfumery».
4d8017262c39ed921546de8130ddec3b,computers_accessories,585.12,0.6790751,,retention_soft,high,20,Скучаем по вам! Возвращайтесь - 20% на «computers_accessories».
4d8056f71519ae1069e6747c63c676f7,construction_tools_safety,184.68,0.24604243,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «construction_tools_safety» и программа лояльности.
4d8077bc94e164ed529a1c85124e4063,perfumery,44.69,0.39551815,,targeted_reco,medium,8,"Думаем вам понравится новое в «perfumery», плюс 8% на заказ."
4d80869801d12dc0fd8492add2dbd7e6,fashion_underwear_beach,65.0,0.23213634,,loyalty,low,0,Рекомендуем новинки в «fashion_underwear_beach».
4d817def50e83c178d1d448d704b2348,consoles_games,82.23,0.13449568,,loyalty,low,0,Рекомендуем новинки в «consoles_games».
4d81b02ee6ccc3a555327b8407475532,bed_bath_table,176.56,0.24616766,,loyalty,low,0,Рекомендуем новинки в «bed_bath_table».
4d8247e1052e4c90d4f61adbba817df1,perfumery,237.97,0.21881397,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «perfumery» и программа лояльности.
4d833af687c54b3efcb49768acd703d2,food,64.23,0.3181216,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «food» и программа лояльности.
4d85336a73fdb043292adfffbeb80486,unknown,144.65,0.96966153,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «unknown» и приоритетную поддержку.
4d8630af5cec97e959e55129dc8eaabe,luggage_accessories,214.58,0.2900945,negative,loyalty,low,10,Рекомендуем новинки в «luggage_accessories».
4d87f2f1b7b82da07b7d6a7ab2528c74,pet_shop,134.05,0.3494527,negative,loyalty,low,10,Рекомендуем новинки в «pet_shop».
4d881f96bad182e8853def6c3453c087,telephony,37.67,0.4631185,,targeted_reco,medium,8,"Думаем вам понравится новое в «telephony», плюс 8% на заказ."
4d8a7a22298926d52321375e3e8bf2ca,pet_shop,175.19,0.26690647,,loyalty,low,0,Рекомендуем новинки в «pet_shop».
4d8b0f13351d2525b0177089f4f72540,stationery,102.64,0.25910586,negative,loyalty,low,10,Рекомендуем новинки в «stationery».
4d8c3637d0d15f2ee3cc0927f8ab968f,perfumery,106.33,0.17814922,,loyalty,low,0,Рекомендуем новинки в «perfumery».
4d8ce0143c13bb4202d12caff6fa13be,sports_leisure,54.62,0.18982394,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
4d8d59ca867369b16ccbeacf047a1797,garden_tools,249.52,0.8610802,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «garden_tools».
4d8de73bea31008a463a284851bffbd8,auto,50.86,0.36700264,positive,targeted_reco,medium,8,"Думаем вам понравится новое в «auto», плюс 8% на заказ."
4d8f12bc9b7ef020d6728530215daca7,housewares,299.37,0.9671774,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «housewares» и приоритетную поддержку.
4d923b47a6cbccc98ffdacb9ee2cdbf0,furniture_decor,145.65,0.58218086,positive,targeted_reco,medium,8,"Думаем вам понравится новое в «furniture_decor», плюс 8% на заказ."
4d93a9728e098210fda896f01cdcdde9,computers_accessories,163.82999999999998,0.67701685,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «computers_accessories» и приоритетную поддержку.
4d93f7007654b317e47423d2b4e37a3d,baby,139.17000000000002,0.8362968,neutral,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «baby».
4d949a3cf3e577f2f2e373e8fcc7795d,tablets_printing_image,79.17,0.29882434,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «tablets_printing_image» и программа лояльности.
4d94c2d7b8413b9e9c9936249fe9a17d,home_construction,473.36,0.7605173,,retention_soft,high,20,Скучаем по вам! Возвращайтесь - 20% на «home_construction».
4d95d7be8e0e30b234f1e64ba6472732,garden_tools,75.25,0.324183,,loyalty,low,0,Рекомендуем новинки в «garden_tools».
4d96714bb58abb631a3752375807bbc1,health_beauty,543.29,0.8704969,negative,retention_apology,high,30,Извините за неприятный опыт. Дарим 30% на «health_beauty» и приоритетную поддержку.
4d97dbf4f5938a9aa56211c6bb9d2c16,furniture_decor,104.94,0.4669293,negative,targeted_reco,medium,18,"Думаем вам понравится новое в «furniture_decor», плюс 18% на заказ."
4d98a16aebfef3772cc4d547bcae8761,sports_leisure,191.295,0.3613498,positive,targeted_reco,medium,8,"Думаем вам понравится новое в «sports_leisure», плюс 8% на заказ."
4d99682572b7b5932340a0bce676c18c,housewares,244.02,0.7836146,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «housewares» и приоритетную поддержку.
4d99f702a7e13503bcba23438b7e7888,baby,283.93,0.8820332,neutral,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «baby».
4d9a9b75dbd405c526d23aec7920d9b7,housewares,20.38,0.201979,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «housewares» и программа лояльности.
4d9ae06c9cc798078c91f16e1842f7ca,books_technical,143.93,0.40393355,,targeted_reco,medium,8,"Думаем вам понравится новое в «books_technical», плюс 8% на заказ."
4d9deef78d8ce98fac506b32b9021ce5,sports_leisure,148.06,0.9893156,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «sports_leisure» и приоритетную поддержку.
4d9e104764077f7dfae917c7cc803212,furniture_living_room,70.17999999999999,0.2074274,,loyalty,low,0,Рекомендуем новинки в «furniture_living_room».
4d9f081bc340386e11d4268eb01568a6,cool_stuff,84.41,0.22872205,,loyalty,low,0,Рекомендуем новинки в «cool_stuff».
4d9f13fb85d5648e4c06dd230962e6a6,sports_leisure,121.09,0.24637417,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
4d9f7b6479e4baec147d868726b98d07,telephony,195.48,0.6519723,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «telephony».
4da2181b308c5af16e4c18483cea5b48,health_beauty,159.62,0.3626477,positive,targeted_reco,medium,8,"Думаем вам понравится новое в «health_beauty», плюс 8% на заказ."
4da2676bb23e0570ae16444d91fac5e9,cool_stuff,143.36,0.3021915,,loyalty,low,0,Рекомендуем новинки в «cool_stuff».
4da2fe792c5be69aaca606917f088756,housewares,101.6,0.5194682,,targeted_reco,medium,8,"Думаем вам понравится новое в «housewares», плюс 8% на заказ."
4da44a87db9dbe7886446eadba5eec85,sports_leisure,164.35,0.23394968,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
4da48d50844a6b56fb74a654842d1f7b,construction_tools_construction,1079.98,0.18682243,,loyalty,low,0,Рекомендуем новинки в «construction_tools_construction».
4da565e71f1f8e3afb57d4757f257c72,bed_bath_table,59.59,0.43065158,positive,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
4da5e4516dfe9be3e6c06902659e0c9c,telephony,92.19,0.9384161,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «telephony» и приоритетную поддержку.
4da685a67d8eed75f5bc0e7b01d3b0b0,bed_bath_table,153.09,0.9691101,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «bed_bath_table» и приоритетную поддержку.
4da73e0b94285dc729dbf903468292c4,bed_bath_table,61.8,0.3057164,,loyalty,low,0,Рекомендуем новинки в «bed_bath_table».
4da7e1f0ba3757b07c452493f5743614,furniture_decor,61.48,0.36957952,neutral,targeted_reco,medium,8,"Думаем вам понравится новое в «furniture_decor», плюс 8% на заказ."
4da8e8c3c00a1a2015e0521646d370b3,sports_leisure,86.15,0.20158553,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «sports_leisure» и программа лояльности.
4daa117393e38a804850e13486899605,bed_bath_table,68.33,0.45143858,,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
4daa5312471ccfde5b8b01b7ce2bac1d,furniture_decor,123.47,0.37703058,,targeted_reco,medium,8,"Думаем вам понравится новое в «furniture_decor», плюс 8% на заказ."
4dab471599dbcca61ac7f57baf6537c5,toys,96.23,0.12101935,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «toys» и программа лояльности.
4dad028c287475ff2421bdb9c9b5dd2f,fixed_telephony,188.66,0.22977802,negative,loyalty,low,10,Рекомендуем новинки в «fixed_telephony».
4dadd95b67d24306c066d6cffd452a7b,home_confort,63.01,0.29888013,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «home_confort» и программа лояльности.
4dae676f051aacb175c08d890ea69644,consoles_games,508.18,0.7253473,,retention_soft,high,20,Скучаем по вам! Возвращайтесь - 20% на «consoles_games».
4dae720c56d39e33c131c5a6b32e4b63,kitchen_dining_laundry_garden_furniture,490.65,0.49496943,,targeted_reco,medium,13,"Думаем вам понравится новое в «kitchen_dining_laundry_garden_furniture», плюс 13% на заказ."
4dae8bfe22f589ac7f8f13566be3b24e,baby,164.79000000000002,0.9548737,neutral,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «baby».
4db005ae588356c526a21122bb436852,bed_bath_table,119.27,0.75465965,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «bed_bath_table».
4db04f3853752458316271e5a12f422d,furniture_decor,64.1,0.23385951,,loyalty,low,0,Рекомендуем новинки в «furniture_decor».
4db1d5d57fc6728dd493b075a989fba5,telephony,44.09,0.3165769,,loyalty,low,0,Рекомендуем новинки в «telephony».
4db1ef0722c0e2c670108b4e6fb3c3dc,garden_tools,315.34000000000003,0.66271424,,retention_soft,high,20,Скучаем по вам! Возвращайтесь - 20% на «garden_tools».
4db2d0150b7d2ddb34199376a2ee6e17,furniture_decor,62.84,0.55200523,,targeted_reco,medium,8,"Думаем вам понравится новое в «furniture_decor», плюс 8% на заказ."
4db313417e7cbedc8497db52699c58eb,bed_bath_table,70.97,0.3467681,,loyalty,low,0,Рекомендуем новинки в «bed_bath_table».
4db3433d4120d35d83d6947cc2c78c82,unknown,347.77,0.44218305,,targeted_reco,medium,13,"Думаем вам понравится новое в «unknown», плюс 13% на заказ."
4db35feb997fa1002e0406f2fc271dbb,furniture_decor,227.82,0.23594077,,loyalty,low,0,Рекомендуем новинки в «furniture_decor».
4db3a4cc74cbeab29fd7af6940e9ca72,health_beauty,44.0,0.20892687,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «health_beauty» и программа лояльности.
4db476e7cdafebd2319ab569a68a1852,home_appliances,38.28,0.17606685,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «home_appliances» и программа лояльности.
4db680286d0e7630aef788793004a817,bed_bath_table,103.26,0.2029038,negative,loyalty,low,10,Рекомендуем новинки в «bed_bath_table».
4db829ea74098f66e7e312dbf32ae768,watches_gifts,1123.13,0.36351773,positive,targeted_reco,medium,13,"Думаем вам понравится новое в «watches_gifts», плюс 13% на заказ."
4db837094d22e1632a19781892b37c84,perfumery,373.5,0.33855447,,loyalty,low,0,Рекомендуем новинки в «perfumery».
4db91c8329e318b366d26e3c6ded866d,health_beauty,92.73,0.32066023,,loyalty,low,0,Рекомендуем новинки в «health_beauty».
4db98cd6c721024cf56fcc4662069d72,housewares,194.91,0.9742159,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «housewares» и приоритетную поддержку.
4db9cca4c09e2e22a1ea27f8c68b9e05,musical_instruments,89.41,0.1734374,,loyalty,low,0,Рекомендуем новинки в «musical_instruments».
4dba16725f1e86fe9712c5046ee7009d,cool_stuff,76.57,0.19727643,,loyalty,low,0,Рекомендуем новинки в «cool_stuff».
4dba78a69f5fb2d5ba4bdf9696e1eb8f,telephony,1549.41,0.5039398,negative,targeted_reco,medium,23,"Думаем вам понравится новое в «telephony», плюс 23% на заказ."
4dbafcb931c678dd5ba9a20ed4f01f7f,garden_tools,69.77,0.15936728,,loyalty,low,0,Рекомендуем новинки в «garden_tools».
4dbbae8a27b6628f4afd33cf4dde89d9,furniture_decor,284.9,0.72972137,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «furniture_decor».
4dbc9e60ee79f8547f8a3fe7f3d02fd1,sports_leisure,114.9,0.16805372,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
4dbcc784af3e9cff899f8e7b72ac5ce3,art,154.36,0.33978269,,loyalty,low,0,Рекомендуем новинки в «art».
4dbd43ab84cf0ad54ea959c50a62d3db,perfumery,233.84,0.19048372,negative,loyalty,low,10,Рекомендуем новинки в «perfumery».
4dbda35a9a203dd0b148a5b4cea29129,health_beauty,98.14,0.27899733,,loyalty,low,0,Рекомендуем новинки в «health_beauty».
4dbdde6e1e0a6931a1872f33d61b541d,garden_tools,146.68,0.3689691,negative,targeted_reco,medium,18,"Думаем вам понравится новое в «garden_tools», плюс 18% на заказ."
4dc0803521660b2f150f8a42d20765fa,garden_tools,146.68,0.21678866,,loyalty,low,0,Рекомендуем новинки в «garden_tools».
4dc0f328fa8532ce16c0a579e8287c8c,telephony,54.05,0.3013195,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «telephony» и программа лояльности.
4dc105bde97d5f8bf38a8ad92e49fe2f,christmas_supplies,43.41,0.2718969,,loyalty,low,0,Рекомендуем новинки в «christmas_supplies».
4dc19e952235d15cda17a77f0476a7f7,cool_stuff,647.54,0.3267054,,loyalty,low,0,Рекомендуем новинки в «cool_stuff».
4dc1ee083d58f95951fe4c9dbb489449,sports_leisure,162.14,0.2048054,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
4dc331b70d624ca01f9fb5df8dad37b5,bed_bath_table,187.1,0.41355428,,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
4dc7a7dd7dd952e7c491d95a7cc3668b,furniture_decor,86.08000000000001,0.44459596,,targeted_reco,medium,8,"Думаем вам понравится новое в «furniture_decor», плюс 8% на заказ."
4dc8f041a96ec301d99be607c8ac1bb4,toys,120.05,0.16169819,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «toys» и программа лояльности.
4dc97210cddbf67b977de29abd35eece,health_beauty,157.43,0.29596004,,loyalty,low,0,Рекомендуем новинки в «health_beauty».
4dc9867052507ed64279ae90d1946da2,computers_accessories,287.65,0.9698281,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «computers_accessories».
4dc9a31810dcf9229c561637625c43a4,sports_leisure,56.5,0.2658263,negative,loyalty,low,10,Рекомендуем новинки в «sports_leisure».
4dca6106df339fd0686b9b82eb784406,toys,68.30000000000001,0.26183122,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «toys» и программа лояльности.
4dca9ec3be0cfb434835665ae60a4b2f,toys,85.14,0.38367033,,targeted_reco,medium,8,"Думаем вам понравится новое в «toys», плюс 8% на заказ."
4dcabe94c61f202327839a734955b0cf,furniture_decor,134.04333333333332,0.9199503,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «furniture_decor».
4dcae5ff051ae59bf11de65ad1192b33,housewares,95.08,0.28450522,,loyalty,low,0,Рекомендуем новинки в «housewares».
4dcb808b2e5273d1b1898a92a52281af,cool_stuff,160.09,0.32698897,neutral,loyalty,low,0,Рекомендуем новинки в «cool_stuff».
4dcb9411dc19942f94f9201de79c6237,telephony,60.85,0.42410463,,targeted_reco,medium,8,"Думаем вам понравится новое в «telephony», плюс 8% на заказ."
4dcc78f139aef99d25124ee00a6c8bb4,office_furniture,135.0,0.6453265,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «office_furniture».
4dd12fd555c1b5fd9ce1566838ccb99c,sports_leisure,44.59,0.23846765,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
